id,log_price,image_path,image_exists,green_cover_ratio,road_density_ratio,built_up_density_ratio,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
7214700160.0,13.321215875492411,../data/images/7214700160.0.png,True,0.1693267822265625,0.27984619140625,0.227813720703125,610000,3,3.0,2480,45302,1.0,0,0,4,8,1620,860,1976,0,98077,47.7591,-122.073,1260,14100
9297301505.0,13.192823704984052,../data/images/9297301505.0.png,True,0.100341796875,0.5468597412109375,0.665985107421875,536500,4,1.75,2000,4000,1.5,0,0,5,7,1450,550,1926,0,98126,47.5659,-122.375,1430,4000
2026049124.0,12.691583538230216,../data/images/2026049124.0.png,True,0.1470947265625,0.347900390625,0.348236083984375,325000,3,2.25,1352,1694,3.0,0,0,3,8,1352,0,2007,0,98125,47.7265,-122.315,1439,1387
3528000470.0,13.654168582642953,../data/images/3528000470.0.png,True,0.24530029296875,0.165863037109375,0.1739959716796875,851000,3,2.5,3560,107290,2.0,0,0,3,10,3560,0,1987,0,98053,47.6652,-122.049,3660,89298
1081300200.0,12.77138929548529,../data/images/1081300200.0.png,True,0.13092041015625,0.160430908203125,0.1415557861328125,352000,3,2.25,1640,11050,1.0,0,0,4,8,1640,0,1972,0,98059,47.4723,-122.121,1870,11050
7202260330.0,13.275944180597024,../data/images/7202260330.0.png,True,0.0747833251953125,0.5721282958984375,0.643585205078125,583000,4,2.5,2660,4000,2.0,0,0,3,8,2660,0,2001,0,98053,47.6876,-122.038,2330,4517
291300170.0,12.866182555987908,../data/images/291300170.0.png,True,0.02984619140625,0.19586181640625,0.232757568359375,387000,3,2.25,1445,1606,2.0,0,0,3,7,1300,145,2003,0,98027,47.5348,-122.072,1410,1286
8562900180.0,13.10481225357091,../data/images/8562900180.0.png,True,0.2016143798828125,0.399261474609375,0.4245452880859375,491300,3,1.75,1750,11340,1.0,0,1,4,7,1300,450,1987,0,98074,47.6099,-122.058,2310,11340
8838900167.0,13.203945207713025,../data/images/8838900167.0.png,True,0.2902069091796875,0.229705810546875,0.1573028564453125,542500,4,2.5,2330,14289,2.0,0,0,4,8,2330,0,1978,0,98007,47.5916,-122.148,2210,12823
9368700031.0,12.180759965737863,../data/images/9368700031.0.png,True,0.2404632568359375,0.228759765625,0.2779998779296875,195000,2,1.0,720,18000,1.0,0,0,3,6,720,0,1950,0,98178,47.5054,-122.261,1250,7925
6190500340.0,13.270785106659046,../data/images/6190500340.0.png,True,0.0980682373046875,0.064544677734375,0.231719970703125,580000,4,2.5,2840,6268,2.0,0,0,3,9,2840,0,1998,0,98028,47.7386,-122.235,2790,6526
3905040220.0,13.171155446333852,../data/images/3905040220.0.png,True,0.1895904541015625,0.4663238525390625,0.494354248046875,525000,3,2.5,2030,6970,2.0,0,0,4,8,2030,0,1991,0,98029,47.5718,-121.999,2000,6140
2461900492.0,12.81584093453868,../data/images/2461900492.0.png,True,0.104278564453125,0.38720703125,0.4234771728515625,368000,3,2.5,1370,1350,2.0,0,0,3,7,1010,360,2007,0,98136,47.5534,-122.382,1450,6000
1604600660.0,12.765691290604371,../data/images/1604600660.0.png,True,0.195831298828125,0.3152923583984375,0.3320770263671875,350000,2,1.0,910,4500,1.5,0,0,4,7,910,0,1906,0,98118,47.5633,-122.289,1270,3500
7148700160.0,12.739640688812674,../data/images/7148700160.0.png,True,0.1783599853515625,0.32879638671875,0.385589599609375,341000,3,1.5,1720,7119,1.5,0,0,4,7,1720,0,1952,0,98155,47.7535,-122.314,1590,7616
9238450150.0,12.81584093453868,../data/images/9238450150.0.png,True,0.1718292236328125,0.3033447265625,0.27972412109375,368000,3,1.0,1280,9898,1.0,0,0,3,7,1280,0,1968,0,98072,47.7677,-122.163,1290,9625
2113700235.0,12.793862088206213,../data/images/2113700235.0.png,True,0.185760498046875,0.26708984375,0.322021484375,360000,4,2.0,1730,5500,1.0,0,0,5,7,1010,720,1943,0,98106,47.5304,-122.353,1080,4900
594000115.0,13.329379172803591,../data/images/594000115.0.png,True,0.3833770751953125,0.2816925048828125,0.2537689208984375,615000,2,1.75,2040,28593,1.5,1,3,4,7,2040,0,1919,1990,98070,47.3979,-122.465,2040,35124
8895800090.0,13.848839912633132,../data/images/8895800090.0.png,True,0.254150390625,0.415740966796875,0.440948486328125,1033890,4,3.25,3270,5187,2.0,0,0,3,9,3110,160,2014,0,98052,47.6966,-122.133,3600,5825
3578600062.0,12.506180941677355,../data/images/3578600062.0.png,True,0.126434326171875,0.1461029052734375,0.1751861572265625,270000,3,1.0,1830,8209,1.0,0,0,3,7,1830,0,1942,0,98028,47.7439,-122.228,2150,12000
9406600050.0,12.923914877701906,../data/images/9406600050.0.png,True,0.1272430419921875,0.466827392578125,0.4967193603515625,410000,3,2.25,2200,16921,2.0,0,0,3,8,2200,0,1987,0,98038,47.3727,-122.051,2060,16921
999000215.0,13.50653811207064,../data/images/999000215.0.png,True,0.1490478515625,0.4896087646484375,0.54534912109375,734200,4,2.5,2760,5000,1.5,0,0,5,7,1680,1080,1928,0,98107,47.6726,-122.371,1850,5000
6669100070.0,13.71015115341694,../data/images/6669100070.0.png,True,0.36767578125,0.1685638427734375,0.0845947265625,900000,4,3.25,4700,38412,2.0,0,0,3,10,3420,1280,1978,0,98005,47.6445,-122.167,3640,35571
7504021490.0,13.8924725250259,../data/images/7504021490.0.png,True,0.2353363037109375,0.3022003173828125,0.374786376953125,1080000,3,2.5,3720,11610,2.0,0,0,3,11,3720,0,1982,0,98074,47.636,-122.049,3530,11877
8961970190.0,13.380103119076898,../data/images/8961970190.0.png,True,0.222412109375,0.416046142578125,0.41754150390625,647000,4,2.5,3040,6887,2.0,0,0,3,8,3040,0,1999,0,98074,47.6073,-122.015,2790,7196
3902300100.0,13.165424782571751,../data/images/3902300100.0.png,True,0.2381439208984375,0.126708984375,0.140350341796875,522000,4,2.25,1800,8623,1.0,0,0,4,8,1360,440,1980,0,98033,47.692,-122.184,2370,8623
1257200290.0,13.721200977393528,../data/images/1257200290.0.png,True,0.150726318359375,0.391998291015625,0.461456298828125,910000,3,2.0,2700,6120,1.0,0,0,4,8,1350,1350,1962,0,98115,47.6731,-122.327,1700,4590
2883200524.0,13.361381852676738,../data/images/2883200524.0.png,True,0.0704803466796875,0.4555816650390625,0.508392333984375,635000,3,2.5,1570,1433,3.0,0,0,3,8,1570,0,2010,0,98103,47.6858,-122.336,1570,2652
4122900190.0,14.112945664579788,../data/images/4122900190.0.png,True,0.250732421875,0.451751708984375,0.4613189697265625,1346400,5,1.75,3380,20021,1.0,0,0,4,8,1690,1690,1963,0,98004,47.6395,-122.211,3260,19809
4441300440.0,13.274227444925158,../data/images/4441300440.0.png,True,0.174346923828125,0.2727203369140625,0.3182373046875,582000,4,1.75,2120,4650,1.0,0,1,3,7,1190,930,1951,0,98117,47.6964,-122.4,2070,6487
1186000035.0,13.554147092530322,../data/images/1186000035.0.png,True,0.163970947265625,0.412811279296875,0.4234466552734375,770000,3,1.75,1720,5000,1.0,0,0,3,9,1720,0,1954,2014,98122,47.6157,-122.29,2120,4188
4438400020.0,12.165255859329688,../data/images/4438400020.0.png,True,0.2510528564453125,0.1567535400390625,0.32073974609375,192000,2,1.0,700,10540,1.0,0,0,3,6,700,0,1953,0,98166,47.438,-122.336,890,10540
1545804510.0,12.618185607609805,../data/images/1545804510.0.png,True,0.2632904052734375,0.3161773681640625,0.2966461181640625,302000,5,2.25,2180,7813,2.0,0,0,3,7,2180,0,1986,0,98038,47.3651,-122.051,1880,8649
9272201704.0,12.818554633046093,../data/images/9272201704.0.png,True,0.0193634033203125,0.514373779296875,0.5533599853515625,369000,2,2.5,980,895,2.0,0,0,3,8,670,310,2009,0,98116,47.5874,-122.386,980,899
7131300035.0,12.25486757159303,../data/images/7131300035.0.png,True,0.4209442138671875,0.184722900390625,0.1568450927734375,210000,3,2.5,1040,2643,2.0,0,0,3,7,720,320,2004,0,98118,47.5165,-122.268,1540,5110
7203101610.0,12.487488878546143,../data/images/7203101610.0.png,True,0.195892333984375,0.3856658935546875,0.4050445556640625,265000,2,1.0,1290,2828,2.0,0,0,3,7,1290,0,2008,0,98053,47.6968,-122.025,1290,2628
8148600055.0,12.323860125621126,../data/images/8148600055.0.png,True,0.1751251220703125,0.434051513671875,0.5200958251953125,225000,3,1.0,1040,6535,1.0,0,0,3,6,1040,0,1947,0,98168,47.4906,-122.306,1100,6535
9297301190.0,12.931205293247745,../data/images/9297301190.0.png,True,0.0984649658203125,0.4689178466796875,0.56207275390625,413000,4,1.0,1410,6000,1.0,0,0,3,7,810,600,1925,0,98126,47.566,-122.373,1500,4800
9828702389.0,13.171155446333852,../data/images/9828702389.0.png,True,0.0217742919921875,0.3135223388671875,0.3182220458984375,525000,3,2.5,1580,1161,2.0,0,0,3,8,1010,570,2008,0,98112,47.6206,-122.299,1680,1177
259601100.0,13.270785106659046,../data/images/259601100.0.png,True,0.091552734375,0.3614501953125,0.416656494140625,580000,5,2.0,2290,7125,1.0,0,0,3,7,1190,1100,1964,0,98008,47.634,-122.119,1460,7920
3751605432.0,12.388190014812611,../data/images/3751605432.0.png,True,0.4383544921875,0.2165985107421875,0.2752532958984375,239950,3,1.0,1900,33888,1.5,0,0,4,5,1900,0,1942,0,98001,47.2738,-122.271,1430,19200
9828200545.0,13.28957298843418,../data/images/9828200545.0.png,True,0.10345458984375,0.4423675537109375,0.4580078125,591000,3,1.75,1680,2400,1.0,0,0,5,7,870,810,1922,0,98122,47.6155,-122.3,1440,3600
4036800805.0,13.167338655091122,../data/images/4036800805.0.png,True,0.13134765625,0.5337066650390625,0.518707275390625,523000,3,1.5,1240,7735,1.0,0,0,4,7,1240,0,1957,0,98008,47.601,-122.122,1260,7500
8682291730.0,13.180634172318978,../data/images/8682291730.0.png,True,0.0540924072265625,0.6318359375,0.589691162109375,530000,2,2.0,1680,4950,1.0,0,0,3,8,1680,0,2006,0,98053,47.7194,-122.022,1570,4800
5538300225.0,12.91164481522143,../data/images/5538300225.0.png,True,0.2064056396484375,0.128631591796875,0.1188507080078125,405000,4,1.75,2180,13529,1.0,0,0,3,7,1090,1090,1956,0,98155,47.7516,-122.294,2000,13529
5014600180.0,13.42246945133505,../data/images/5014600180.0.png,True,0.053680419921875,0.5724639892578125,0.6577606201171875,675000,4,2.5,3000,5548,2.0,0,0,3,9,3000,0,2006,0,98059,47.5399,-122.188,2870,5000
9558050170.0,13.07107218827772,../data/images/9558050170.0.png,True,0.1307830810546875,0.3720245361328125,0.441619873046875,475000,4,2.5,3740,8700,1.0,0,0,3,10,2260,1480,2004,0,98058,47.4587,-122.117,2650,6333
8563030280.0,13.45883704259595,../data/images/8563030280.0.png,True,0.20794677734375,0.4276885986328125,0.3986663818359375,700000,3,2.5,2030,8398,2.0,0,0,4,9,2030,0,1975,0,98008,47.6272,-122.095,2450,8104
1443500385.0,11.951186847493476,../data/images/1443500385.0.png,True,0.12890625,0.3968658447265625,0.47467041015625,155000,2,1.0,910,6232,1.0,0,0,3,6,910,0,1943,0,98118,47.5328,-122.272,1070,6232
2619600010.0,13.361381852676738,../data/images/2619600010.0.png,True,0.361358642578125,0.3502197265625,0.27508544921875,635000,4,1.75,1950,13320,1.0,0,0,4,8,1370,580,1969,0,98007,47.6196,-122.139,2120,12051
9829200855.0,13.555444949561489,../data/images/9829200855.0.png,True,0.1109619140625,0.4852752685546875,0.4852142333984375,771000,3,2.25,1780,6120,1.5,0,0,4,9,1390,390,1927,0,98122,47.6025,-122.286,1960,5568
8562500690.0,13.272507757002964,../data/images/8562500690.0.png,True,0.171630859375,0.26983642578125,0.2991943359375,581000,4,1.75,2090,8164,1.0,0,0,4,8,1070,1020,1963,0,98052,47.6715,-122.155,1310,7975
225039175.0,13.171155446333852,../data/images/225039175.0.png,True,0.1417236328125,0.3625335693359375,0.3799896240234375,525000,5,3.0,2450,4591,2.0,0,0,3,7,2450,0,1994,0,98117,47.6828,-122.388,1060,5500
2968800660.0,12.560247968016562,../data/images/2968800660.0.png,True,0.1549072265625,0.201507568359375,0.2965240478515625,285000,3,1.0,1090,8640,1.0,0,0,4,6,1090,0,1973,0,98166,47.459,-122.355,1260,8400
3438501862.0,12.706850963741102,../data/images/3438501862.0.png,True,0.122314453125,0.3172454833984375,0.38519287109375,330000,3,2.5,1450,5008,1.0,0,0,3,7,840,610,2007,0,98106,47.5435,-122.357,2120,5019
4389201250.0,14.711598990684092,../data/images/4389201250.0.png,True,0.1246337890625,0.565704345703125,0.5971221923828125,2450000,5,4.0,4430,9000,2.0,0,0,3,10,4430,0,2013,0,98004,47.6168,-122.216,2470,9490
98000960.0,13.864301674514206,../data/images/98000960.0.png,True,0.285675048828125,0.275665283203125,0.2972564697265625,1050000,4,3.25,4400,16625,2.0,0,0,3,11,4400,0,2003,0,98075,47.5868,-121.968,4440,15523
4024101395.0,12.821260987319455,../data/images/4024101395.0.png,True,0.0643310546875,0.213470458984375,0.232879638671875,370000,3,1.75,1650,8254,1.0,0,0,5,7,1060,590,1951,0,98155,47.7596,-122.304,2280,9450
8098400135.0,12.861001210669146,../data/images/8098400135.0.png,True,0.094573974609375,0.4238739013671875,0.532745361328125,385000,3,2.0,1480,6600,1.0,0,2,3,7,740,740,1943,0,98146,47.5081,-122.385,1250,7300
3158500250.0,12.666660207428574,../data/images/3158500250.0.png,True,0.222564697265625,0.42730712890625,0.3895416259765625,317000,3,2.5,1840,5011,2.0,0,0,3,8,1840,0,2012,0,98038,47.3555,-122.054,2000,4793
7574910780.0,13.550178193041369,../data/images/7574910780.0.png,True,0.1879425048828125,0.3788299560546875,0.3915863037109375,766950,3,2.5,3030,30007,1.5,0,0,4,10,3030,0,1992,0,98077,47.743,-122.036,3360,34983
5458800125.0,13.73755009757506,../data/images/5458800125.0.png,True,0.167083740234375,0.2125091552734375,0.32275390625,925000,4,2.5,2190,7350,2.5,0,0,5,8,2190,0,1958,0,98040,47.5786,-122.236,1880,7350
8944750730.0,12.73670383776449,../data/images/8944750730.0.png,True,0.1651458740234375,0.210784912109375,0.22930908203125,340000,3,2.25,1970,3716,2.0,0,0,3,7,1970,0,1997,0,98056,47.4907,-122.167,1780,3716
8692800025.0,12.729323752253295,../data/images/8692800025.0.png,True,0.2448272705078125,0.360137939453125,0.409942626953125,337500,5,2.0,1700,7314,1.0,0,0,3,7,1000,700,1956,0,98108,47.549,-122.305,2000,7176
2621730220.0,13.51440681653079,../data/images/2621730220.0.png,True,0.3697357177734375,0.2861785888671875,0.28912353515625,740000,4,2.5,3430,10157,2.0,0,0,3,10,3430,0,2000,0,98034,47.723,-122.158,3480,10157
6052400575.0,12.07254696717504,../data/images/6052400575.0.png,True,0.157379150390625,0.3095550537109375,0.4075164794921875,175000,2,1.0,1170,8925,1.0,0,2,3,6,1170,0,1911,0,98198,47.4017,-122.321,1380,7440
3574750150.0,13.144126826131089,../data/images/3574750150.0.png,True,0.2758941650390625,0.331024169921875,0.3310089111328125,511000,3,2.5,1820,4883,2.0,0,0,3,9,1820,0,2005,0,98028,47.7355,-122.224,2720,5002
1566100595.0,12.611541086966117,../data/images/1566100595.0.png,True,0.1999664306640625,0.3263702392578125,0.3088226318359375,300000,3,1.0,1260,8280,1.0,0,0,3,6,1260,0,1946,0,98115,47.7,-122.299,2100,8280
3751600025.0,11.842236406331557,../data/images/3751600025.0.png,True,0.1867218017578125,0.23785400390625,0.232879638671875,139000,3,1.0,1100,17334,1.0,0,0,3,7,1100,0,1978,0,98001,47.3003,-122.27,1530,18694
2005600090.0,11.982935344196433,../data/images/2005600090.0.png,True,0.225128173828125,0.5562286376953125,0.6013641357421875,160000,3,1.0,860,11900,1.0,0,0,4,6,860,0,1963,0,98030,47.3574,-122.186,1660,10248
1828000050.0,13.34550852871726,../data/images/1828000050.0.png,True,0.22271728515625,0.1987457275390625,0.1989593505859375,625000,4,2.75,1680,11180,1.0,0,0,4,7,1680,0,1966,0,98052,47.6557,-122.127,2400,9627
7695500240.0,12.75130259456002,../data/images/7695500240.0.png,True,0.1826324462890625,0.2188568115234375,0.2413482666015625,345000,3,2.25,2120,15003,2.0,0,0,3,7,2120,0,1984,0,98059,47.4745,-122.12,2070,15203
418000310.0,11.951186847493476,../data/images/418000310.0.png,True,0.2965087890625,0.6090545654296875,0.6193695068359375,155000,2,1.0,700,5200,1.0,0,0,5,6,700,0,1952,0,98056,47.4924,-122.175,1030,5200
3300700470.0,12.88531358091555,../data/images/3300700470.0.png,True,0.096466064453125,0.5073699951171875,0.56878662109375,394475,2,1.0,830,4000,1.0,0,0,3,6,830,0,1955,0,98117,47.6929,-122.379,950,4000
205000450.0,13.358385246060273,../data/images/205000450.0.png,True,0.169830322265625,0.1588287353515625,0.15093994140625,633100,4,2.5,2470,33305,2.0,0,0,3,9,2470,0,1993,0,98053,47.6303,-121.99,2440,33305
3630200430.0,13.558035621229784,../data/images/3630200430.0.png,True,0.075347900390625,0.6142730712890625,0.652740478515625,773000,3,2.75,2470,3600,2.0,0,0,3,9,2470,0,2007,0,98029,47.5406,-121.994,2570,3600
3210950080.0,13.093965960493682,../data/images/3210950080.0.png,True,0.06597900390625,0.0992431640625,0.0788726806640625,486000,4,2.5,2150,39449,1.0,0,0,3,7,1420,730,1978,0,98024,47.5531,-121.892,2010,35717
7430200100.0,14.01640931832674,../data/images/7430200100.0.png,True,0.210052490234375,0.380126953125,0.378173828125,1222500,4,3.5,4910,9444,1.5,0,0,3,11,3110,1800,2007,0,98074,47.6502,-122.066,4560,11063
2770602135.0,13.317109100286022,../data/images/2770602135.0.png,True,0.0770111083984375,0.420318603515625,0.4785919189453125,607500,5,1.75,2220,6000,1.5,0,0,3,7,1420,800,1923,0,98199,47.648,-122.384,1550,1715
7340600068.0,12.278397958261774,../data/images/7340600068.0.png,True,0.1882171630859375,0.165771484375,0.1770782470703125,215000,2,1.0,1240,7200,1.0,0,0,3,7,1240,0,1967,0,98168,47.4971,-122.282,1130,9200
6147650170.0,12.441148720271016,../data/images/6147650170.0.png,True,0.0598907470703125,0.5573577880859375,0.5809173583984375,253000,4,2.5,2230,4541,2.0,0,0,3,7,2230,0,2006,0,98042,47.3848,-122.1,2800,4860
9136101335.0,13.326121846238388,../data/images/9136101335.0.png,True,0.136322021484375,0.4476318359375,0.4704132080078125,613000,4,2.0,1550,4815,1.5,0,0,3,7,1550,0,1909,0,98103,47.667,-122.336,1680,4013
5631500213.0,12.743737843806208,../data/images/5631500213.0.png,True,0.3275909423828125,0.2607574462890625,0.3115997314453125,342400,3,2.25,1180,9630,2.0,0,0,3,7,1180,0,1986,0,98028,47.7352,-122.232,2660,5979
8108600464.0,12.721888795877376,../data/images/8108600464.0.png,True,0.357666015625,0.1429443359375,0.177032470703125,335000,3,2.25,2150,30476,2.0,0,0,3,7,2150,0,1991,0,98188,47.4605,-122.277,2010,10800
2525300200.0,12.278397958261774,../data/images/2525300200.0.png,True,0.2504119873046875,0.2519683837890625,0.239593505859375,215000,3,1.0,1160,10384,1.0,0,0,4,6,1160,0,1969,0,98038,47.3634,-122.027,1200,9880
5556800150.0,12.2293056568353,../data/images/5556800150.0.png,True,0.258056640625,0.3308563232421875,0.360260009765625,204700,4,2.0,1670,9987,1.0,0,0,3,7,1670,0,1967,0,98001,47.3406,-122.284,1640,7280
7203140270.0,12.864579208268877,../data/images/7203140270.0.png,True,0.168121337890625,0.55712890625,0.5943450927734375,386380,3,2.5,1720,3600,2.0,0,0,3,7,1720,0,2010,0,98053,47.6856,-122.013,1720,3600
9510860840.0,13.596235763350723,../data/images/9510860840.0.png,True,0.22735595703125,0.5005645751953125,0.5048370361328125,803100,4,2.5,3310,5404,2.0,0,0,3,9,3310,0,2004,0,98052,47.6635,-122.083,2600,4730
8562740400.0,13.444303388018582,../data/images/8562740400.0.png,True,0.09014892578125,0.2750701904296875,0.3194122314453125,689900,4,3.25,2740,7266,2.0,0,0,3,9,2060,680,2003,0,98027,47.5346,-122.066,3030,6546
8645530010.0,12.323860125621126,../data/images/8645530010.0.png,True,0.1791534423828125,0.35736083984375,0.4655303955078125,295000,3,2.0,1400,7384,1.0,0,0,3,7,1150,250,1979,0,98058,47.4655,-122.174,1820,7992
644200040.0,13.815511557963774,../data/images/644200040.0.png,True,0.212127685546875,0.1915283203125,0.1492919921875,1000000,5,4.25,3920,16258,2.0,0,0,3,9,2900,1020,1990,0,98004,47.5871,-122.192,2540,12131
629890070.0,13.62791632501226,../data/images/629890070.0.png,True,0.0637969970703125,0.2929534912109375,0.274139404296875,828950,4,3.5,3930,5680,2.0,0,1,3,9,2820,1110,2013,0,98027,47.5528,-122.076,3700,5816
251300260.0,12.449022745701502,../data/images/251300260.0.png,True,0.1362762451171875,0.2724456787109375,0.4634857177734375,255000,4,2.5,2070,7800,2.0,0,0,3,8,2070,0,1989,0,98003,47.3487,-122.315,1950,7815
3826000070.0,12.128116509451258,../data/images/3826000070.0.png,True,0.1585845947265625,0.204681396484375,0.337005615234375,185000,3,1.0,1150,8100,1.0,0,0,3,6,1150,0,1932,0,98168,47.494,-122.307,1120,8100
7697920160.0,12.409017571151187,../data/images/7697920160.0.png,True,0.2785491943359375,0.4281158447265625,0.4702301025390625,245000,3,1.75,1490,6930,1.0,0,0,4,7,1490,0,1990,0,98030,47.3682,-122.179,1880,6861
3080000040.0,13.112315061750808,../data/images/3080000040.0.png,True,0.1927642822265625,0.4422149658203125,0.47943115234375,495000,4,2.0,2050,4000,1.5,0,0,5,7,1210,840,1941,0,98144,47.5799,-122.306,1310,4000
